Sample	GeneID	IsoformID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000151655	ENST00000358415_0	794	7727767	0.1070528967254408
HepG2	ENSG00000134333	ENST00000422447_0	1070	18407398	0.3710280373831776
HepG2	ENSG00000132507	ENST00000336458_0	595	7311909	0.10588235294117647
HepG2	ENSG00000132507	ENST00000419711_0	28	7311909	0.10714285714285714
HepG2	ENSG00000166794	ENST00000300026_0	645	64155887	0.4868217054263566
HepG2	ENSG00000213719	ENST00000375784_0	650	31730829	0.2169230769230769
HepG2	ENSG00000213719	ENST00000375784_0	650	31730764	0.10307692307692308
HepG2	ENSG00000213719	ENST00000616760_0	16	31730764	0.1875
HepG2	ENSG00000213719	ENST00000616760_0	16	31730829	0.1875
HepG2	ENSG00000169908	ENST00000305366_0	576	149369327	0.1579861111111111
HepG2	ENSG00000187840	ENST00000338825_0	714	38059928	0.28431372549019607
HepG2	ENSG00000187840	ENST00000338825_0	714	38060209	0.13445378151260504
HepG2	ENSG00000166710	ENST00000648006_0	974	44715591	0.16837782340862423
HepG2	ENSG00000172216	ENST00000303004_0	286	50192440	0.4755244755244755
HepG2	ENSG00000172216	ENST00000303004_0	286	50191581	0.21678321678321677
HepG2	ENSG00000172216	ENST00000303004_0	286	50192112	0.1993006993006993
HepG2	ENSG00000044574	ENST00000324460_0	650	125236553	0.6046153846153847
HepG2	ENSG00000117394	ENST00000426263_0	486	42926692	0.11522633744855967
HepG2	ENSG00000117394	ENST00000426263_0	486	42926654	0.13786008230452676
HepG2	ENSG00000117394	ENST00000426263_0	486	42926881	0.39711934156378603
HepG2	ENSG00000117394	ENST00000426263_0	486	42926639	0.26337448559670784
HepG2	ENSG00000117394	ENST00000426263_0	486	42926848	0.19547325102880658
HepG2	ENSG00000117394	ENST00000426263_0	486	42926965	0.2366255144032922
HepG2	ENSG00000117394	ENST00000426263_1	211	42926848	0.18009478672985782
HepG2	ENSG00000117394	ENST00000426263_1	211	42926965	0.2132701421800948
HepG2	ENSG00000117394	ENST00000426263_1	211	42926639	0.2559241706161137
HepG2	ENSG00000117394	ENST00000426263_1	211	42926881	0.36492890995260663
HepG2	ENSG00000117394	ENST00000426263_1	211	42926654	0.13744075829383887
HepG2	ENSG00000117394	ENST00000426263_1	211	42926692	0.13744075829383887
HepG2	ENSG00000100867	ENST00000250383_0	644	23636669	0.1972049689440994
HepG2	ENSG00000100867	ENST00000250383_0	644	23645427	0.13509316770186336
HepG2	ENSG00000100867	ENST00000250383_0	644	23636555	0.07453416149068323
HepG2	ENSG00000100867	ENST00000250383_0	644	23645159	0.06832298136645963
HepG2	ENSG00000100867	ENST00000344777_0	15	23645427	0.26666666666666666
HepG2	ENSG00000100867	ENST00000344777_0	15	23636555	0.13333333333333333
HepG2	ENSG00000100867	ENST00000344777_0	15	23645159	0.13333333333333333
HepG2	ENSG00000100867	ENST00000344777_0	15	23636669	0.2
HepG2	ENSG00000167004	ENST00000300289_0	713	43771249	0.48106591865357645
HepG2	ENSG00000167004	ENST00000686402_0	25	43771249	0.44
HepG2	ENSG00000167004	ENST00000687794_0	1	43771249	1.0
HepG2	ENSG00000167004	ENST00000687794_1	4	43771249	0.5
HepG2	ENSG00000135486	ENST00000546500_0	628	54284712	0.25955414012738853
HepG2	ENSG00000135486	ENST00000340913_0	81	54284712	0.2962962962962963
HepG2	ENSG00000135486	ENST00000677249_0	38	54284712	0.13157894736842105
HepG2	ENSG00000130522	ENST00000252818_0	282	18280261	0.23404255319148937
HepG2	ENSG00000130522	ENST00000252818_0	282	18280365	0.1099290780141844
HepG2	ENSG00000162545	ENST00000375078_0	131	20482746	0.12213740458015267
HepG2	ENSG00000162545	ENST00000375078_0	131	20482914	0.061068702290076333
HepG2	ENSG00000123416	ENST00000336023_0	614	49129373	0.03908794788273615
HepG2	ENSG00000182512	ENST00000331334_0	282	95544174	0.6666666666666666
HepG2	ENSG00000182512	ENST00000331334_0	282	95544049	0.09219858156028368
HepG2	ENSG00000182512	ENST00000331334_0	282	95544310	0.30141843971631205
HepG2	ENSG00000182512	ENST00000331334_1	116	95544174	0.6379310344827587
HepG2	ENSG00000182512	ENST00000331334_1	116	95544049	0.15517241379310345
HepG2	ENSG00000182512	ENST00000331334_1	116	95544310	0.3275862068965517
HepG2	ENSG00000179918	ENST00000478753_0	308	30445315	0.3116883116883117
HepG2	ENSG00000179918	ENST00000478753_0	308	30444356	0.22077922077922077
HepG2	ENSG00000179918	ENST00000478753_0	308	30443976	0.22077922077922077
HepG2	ENSG00000179918	ENST00000478753_0	308	30445369	0.1525974025974026
HepG2	ENSG00000179918	ENST00000478753_0	308	30445503	0.07792207792207792
HepG2	ENSG00000179918	ENST00000478753_0	308	30443773	0.17857142857142858
HepG2	ENSG00000179918	ENST00000478753_0	308	30444756	0.14935064935064934
HepG2	ENSG00000173660	ENST00000311672_0	622	46316593	0.07717041800643087
HepG2	ENSG00000173660	ENST00000496387_0	48	46316593	0.125
HepG2	ENSG00000100902	ENST00000261479_0	340	35317438	0.05
HepG2	ENSG00000100902	ENST00000622405_0	10	35317438	0.0
HepG2	ENSG00000204435	ENST00000375882_0	527	31667909	0.07590132827324478
HepG2	ENSG00000165389	ENST00000298130_0	431	34434526	0.14617169373549885
HepG2	ENSG00000165389	ENST00000298130_0	431	34435082	0.18097447795823665
HepG2	ENSG00000107223	ENST00000224073_0	482	136862324	0.14107883817427386
HepG2	ENSG00000107223	ENST00000371649_0	22	136862324	0.4090909090909091
HepG2	ENSG00000177733	ENST00000314940_0	55	137752904	0.5272727272727272
HepG2	ENSG00000177733	ENST00000314940_0	55	137752947	0.32727272727272727
HepG2	ENSG00000177733	ENST00000314940_0	55	137753203	0.5818181818181818
HepG2	ENSG00000177733	ENST00000314940_0	55	137752741	0.2727272727272727
HepG2	ENSG00000177733	ENST00000314940_0	55	137752879	0.2545454545454545
HepG2	ENSG00000177733	ENST00000314940_0	55	137753973	0.38181818181818183
HepG2	ENSG00000177733	ENST00000314940_0	55	137753963	0.2545454545454545
HepG2	ENSG00000177733	ENST00000314940_1	147	137752904	0.5102040816326531
HepG2	ENSG00000177733	ENST00000314940_1	147	137753973	0.3741496598639456
HepG2	ENSG00000177733	ENST00000314940_1	147	137752879	0.2857142857142857
HepG2	ENSG00000177733	ENST00000314940_1	147	137753203	0.4557823129251701
HepG2	ENSG00000177733	ENST00000314940_1	147	137752741	0.16326530612244897
HepG2	ENSG00000177733	ENST00000314940_1	147	137752947	0.2789115646258503
HepG2	ENSG00000177733	ENST00000314940_1	147	137753963	0.35374149659863946
HepG2	ENSG00000143870	ENST00000272227_0	277	10784188	0.10469314079422383
HepG2	ENSG00000185883	ENST00000330398_0	373	2519929	0.08042895442359249
HepG2	ENSG00000161960	ENST00000293831_0	277	7578804	0.061371841155234655
HepG2	ENSG00000141505	ENST00000269299_0	318	7173774	0.1918238993710692
HepG2	ENSG00000141505	ENST00000619926_0	25	7173774	0.2
HepG2	ENSG00000171314	ENST00000334828_0	335	97432834	0.3611940298507463
HepG2	ENSG00000101084	ENST00000344795_0	196	36612092	0.14285714285714285
HepG2	ENSG00000101084	ENST00000483815_0	13	36612092	0.15384615384615385
HepG2	ENSG00000101084	ENST00000342422_0	2	36612092	0.0
HepG2	ENSG00000184840	ENST00000332598_0	444	177595495	0.3536036036036036
HepG2	ENSG00000164379	ENST00000296839_0	80	1312838	0.5
HepG2	ENSG00000164379	ENST00000296839_0	80	1312690	0.1625
HepG2	ENSG00000164379	ENST00000296839_0	80	1313276	0.0875
HepG2	ENSG00000164379	ENST00000296839_0	80	1313987	0.2375
HepG2	ENSG00000164379	ENST00000296839_0	80	1314183	0.475
HepG2	ENSG00000164379	ENST00000296839_0	80	1314123	0.05
HepG2	ENSG00000132031	ENST00000407540_0	497	19994312	0.096579476861167
HepG2	ENSG00000132031	ENST00000407540_0	497	20006193	0.29979879275653926
HepG2	ENSG00000132031	ENST00000407540_0	497	19993126	0.1529175050301811
HepG2	ENSG00000250479	ENST00000484558_0	455	23766205	0.06373626373626373
HepG2	ENSG00000115738	ENST00000396290_0	102	8683798	0.19607843137254902
HepG2	ENSG00000115738	ENST00000396290_0	102	8683872	0.4215686274509804
HepG2	ENSG00000115738	ENST00000396290_0	102	8684004	0.10784313725490197
HepG2	ENSG00000115738	ENST00000396290_0	102	8683900	0.09803921568627451
HepG2	ENSG00000115738	ENST00000396290_1	317	8683900	0.17350157728706625
HepG2	ENSG00000115738	ENST00000396290_1	317	8683872	0.3249211356466877
HepG2	ENSG00000115738	ENST00000396290_1	317	8683798	0.2082018927444795
HepG2	ENSG00000115738	ENST00000396290_1	317	8684004	0.09779179810725552
HepG2	ENSG00000101444	ENST00000217426_0	567	34280677	0.24867724867724866
HepG2	ENSG00000178741	ENST00000322347_0	405	74920308	0.07901234567901234
HepG2	ENSG00000178741	ENST00000567270_0	6	74920308	0.0
HepG2	ENSG00000175899	ENST00000318602_0	968	9072775	0.023760330578512397
HepG2	ENSG00000178952	ENST00000313511_0	340	28842855	0.4
HepG2	ENSG00000137876	ENST00000260443_0	345	55181629	0.11594202898550725
HepG2	ENSG00000137876	ENST00000677730_0	5	55181629	0.0
HepG2	ENSG00000108953	ENST00000264335_0	373	1345200	0.10187667560321716
HepG2	ENSG00000108953	ENST00000571732_0	19	1345200	0.10526315789473684
HepG2	ENSG00000101255	ENST00000217233_0	75	396630	0.5066666666666667
HepG2	ENSG00000101255	ENST00000217233_0	75	397332	0.16
HepG2	ENSG00000101255	ENST00000217233_0	75	396401	0.17333333333333334
HepG2	ENSG00000101255	ENST00000217233_0	75	397083	0.48
HepG2	ENSG00000101255	ENST00000217233_0	75	396566	0.21333333333333335
HepG2	ENSG00000123144	ENST00000242784_0	335	12730812	0.20597014925373133
HepG2	ENSG00000123144	ENST00000242784_0	335	12730868	0.08358208955223881
HepG2	ENSG00000123144	ENST00000242784_0	335	12730930	0.2865671641791045
HepG2	ENSG00000175768	ENST00000321301_0	316	37588803	0.45569620253164556
HepG2	ENSG00000175768	ENST00000321301_0	316	37588790	0.16455696202531644
HepG2	ENSG00000239264	ENST00000379757_0	395	7882817	0.42278481012658226
HepG2	ENSG00000101608	ENST00000217652_0	255	3256077	0.2784313725490196
HepG2	ENSG00000101608	ENST00000579226_0	2	3256077	0.0
HepG2	ENSG00000101608	ENST00000579226_1	10	3256077	0.3
HepG2	ENSG00000196531	ENST00000393891_0	68	56725190	0.04411764705882353
HepG2	ENSG00000155368	ENST00000355857_0	372	119372322	0.10215053763440861
HepG2	ENSG00000253368	ENST00000522111_0	183	26999887	0.09836065573770492
HepG2	ENSG00000184076	ENST00000330029_0	397	29769872	0.24181360201511334
HepG2	ENSG00000184076	ENST00000401406_0	74	29769872	0.25675675675675674
HepG2	ENSG00000164733	ENST00000353047_0	494	11845019	0.3299595141700405
HepG2	ENSG00000164733	ENST00000453527_0	44	11845019	0.36363636363636365
HepG2	ENSG00000164733	ENST00000678242_0	21	11845019	0.2857142857142857
HepG2	ENSG00000164733	ENST00000679214_0	8	11845019	0.375
HepG2	ENSG00000164713	ENST00000297290_0	244	98291334	0.27459016393442626
HepG2	ENSG00000067225	ENST00000335181_0	438	72199402	0.05251141552511415
HepG2	ENSG00000104408	ENST00000677447_0	16	108233503	0.1875
HepG2	ENSG00000086061	ENST00000330899_0	149	33038963	0.3624161073825503
HepG2	ENSG00000086061	ENST00000330899_0	149	33038803	0.174496644295302
HepG2	ENSG00000148834	ENST00000369713_0	285	104267341	0.07017543859649122
HepG2	ENSG00000148834	ENST00000369710_0	12	104267341	0.08333333333333333
HepG2	ENSG00000131669	ENST00000375446_0	367	93121852	0.08174386920980926
HepG2	ENSG00000131669	ENST00000375446_0	367	93121731	0.1008174386920981
HepG2	ENSG00000131669	ENST00000375446_0	367	93121911	0.10354223433242507
HepG2	ENSG00000125977	ENST00000374980_0	401	34089682	0.18204488778054864
HepG2	ENSG00000189403	ENST00000341423_0	40	30460329	0.1
HepG2	ENSG00000171490	ENST00000571133_0	342	11837390	0.06140350877192982
HepG2	ENSG00000171490	ENST00000571133_0	342	11837681	0.5116959064327485
HepG2	ENSG00000171490	ENST00000571133_0	342	11837900	0.27485380116959063
HepG2	ENSG00000171490	ENST00000571133_0	342	11837497	0.09064327485380116
HepG2	ENSG00000172115	ENST00000305786_0	254	25123552	0.08267716535433071
HepG2	ENSG00000197746	ENST00000394936_0	279	71816361	0.0931899641577061
HepG2	ENSG00000177732	ENST00000342665_0	8	328008	0.5
HepG2	ENSG00000177732	ENST00000342665_0	8	328096	0.125
HepG2	ENSG00000177732	ENST00000342665_0	8	328043	0.125
HepG2	ENSG00000166913	ENST00000353703_0	164	44906956	0.17073170731707318
HepG2	ENSG00000166913	ENST00000372839_0	27	44906956	0.18518518518518517
HepG2	ENSG00000132646	ENST00000379143_0	333	5119677	0.07207207207207207
HepG2	ENSG00000115310	ENST00000317610_0	99	54972369	0.25252525252525254
HepG2	ENSG00000115310	ENST00000317610_0	99	55050062	0.1414141414141414
HepG2	ENSG00000122705	ENST00000345519_0	233	36211871	0.0815450643776824
HepG2	ENSG00000134419	ENST00000322989_0	319	18782969	0.07836990595611286
HepG2	ENSG00000134419	ENST00000563390_0	118	18782969	0.07627118644067797
HepG2	ENSG00000134419	ENST00000565420_0	10	18782969	0.2
HepG2	ENSG00000143106	ENST00000271308_0	314	109401983	0.11146496815286625
HepG2	ENSG00000143106	ENST00000271308_0	314	109402020	0.1178343949044586
HepG2	ENSG00000214274	ENST00000336811_0	163	20694125	0.07975460122699386
HepG2	ENSG00000214274	ENST00000397990_0	39	20694125	0.05128205128205128
HepG2	ENSG00000108179	ENST00000225174_0	202	79353823	0.15346534653465346
HepG2	ENSG00000108179	ENST00000225174_0	202	79354214	0.6435643564356436
HepG2	ENSG00000108179	ENST00000225174_0	202	79354067	0.2376237623762376
HepG2	ENSG00000108179	ENST00000225174_0	202	79354136	0.09900990099009901
HepG2	ENSG00000108179	ENST00000225174_0	202	79354003	0.07920792079207921
HepG2	ENSG00000067560	ENST00000418115_0	172	49359326	0.12790697674418605
HepG2	ENSG00000105669	ENST00000262812_0	230	18906956	0.004347826086956522
HepG2	ENSG00000168374	ENST00000303436_0	246	57572248	0.07723577235772358
HepG2	ENSG00000168374	ENST00000303436_0	246	57572112	0.08536585365853659
HepG2	ENSG00000161011	ENST00000389805_0	320	179837073	0.0875
HepG2	ENSG00000115128	ENST00000233468_0	166	24067738	0.1566265060240964
HepG2	ENSG00000049449	ENST00000054950_0	194	32104497	0.18556701030927836
HepG2	ENSG00000049449	ENST00000054950_0	194	32105449	0.211340206185567
HepG2	ENSG00000049449	ENST00000054950_0	194	32104639	0.29381443298969073
HepG2	ENSG00000273604	ENST00000621654_0	36	38673465	0.3055555555555556
HepG2	ENSG00000273604	ENST00000621654_0	36	38672984	0.25
HepG2	ENSG00000273604	ENST00000621654_0	36	38673348	0.2777777777777778
HepG2	ENSG00000273604	ENST00000621654_0	36	38673234	0.25
HepG2	ENSG00000273604	ENST00000621654_0	36	38673705	0.16666666666666666
HepG2	ENSG00000155463	ENST00000285848_0	360	22771604	0.4
HepG2	ENSG00000155463	ENST00000285848_0	360	22768101	0.05555555555555555
HepG2	ENSG00000155463	ENST00000285848_0	360	22771622	0.06111111111111111
HepG2	ENSG00000228474	ENST00000456793_0	454	27070493	0.07048458149779736
HepG2	ENSG00000169021	ENST00000304863_0	91	29207538	0.38461538461538464
HepG2	ENSG00000169021	ENST00000304863_0	91	29207544	0.27472527472527475
HepG2	ENSG00000169021	ENST00000304863_0	91	29207783	0.23076923076923078
HepG2	ENSG00000169021	ENST00000304863_0	91	29207494	0.10989010989010989
HepG2	ENSG00000169021	ENST00000304863_1	75	29207544	0.28
HepG2	ENSG00000169021	ENST00000304863_1	75	29207783	0.25333333333333335
HepG2	ENSG00000169021	ENST00000304863_1	75	29207494	0.17333333333333334
HepG2	ENSG00000169021	ENST00000304863_1	75	29207538	0.21333333333333335
HepG2	ENSG00000245848	ENST00000498907_0	60	33300258	0.25
HepG2	ENSG00000245848	ENST00000498907_0	60	33301234	0.35
HepG2	ENSG00000245848	ENST00000498907_0	60	33301165	0.23333333333333334
HepG2	ENSG00000245848	ENST00000498907_0	60	33301294	0.18333333333333332
HepG2	ENSG00000245848	ENST00000498907_0	60	33301408	0.08333333333333333
HepG2	ENSG00000136238	ENST00000348035_0	95	6402659	0.05263157894736842
HepG2	ENSG00000136238	ENST00000348035_1	145	6403154	0.05517241379310345
HepG2	ENSG00000136238	ENST00000348035_1	145	6402659	0.08275862068965517
HepG2	ENSG00000153048	ENST00000311052_0	252	8855182	0.05952380952380952
HepG2	ENSG00000153048	ENST00000311052_0	252	8855124	0.15873015873015872
HepG2	ENSG00000110696	ENST00000228136_0	262	16755166	0.1297709923664122
HepG2	ENSG00000186184	ENST00000302979_0	257	27623207	0.4591439688715953
HepG2	ENSG00000186184	ENST00000302979_0	257	27623104	0.14007782101167315
HepG2	ENSG00000103202	ENST00000219479_0	142	400537	0.14788732394366197
HepG2	ENSG00000103202	ENST00000219479_1	87	400537	0.14942528735632185
HepG2	ENSG00000257017	ENST00000355906_0	338	72060859	0.32840236686390534
HepG2	ENSG00000257017	ENST00000355906_0	338	72060316	0.05029585798816568
HepG2	ENSG00000257017	ENST00000565574_0	29	72060316	0.06896551724137931
HepG2	ENSG00000257017	ENST00000565574_0	29	72060859	0.5517241379310345
HepG2	ENSG00000256338	ENST00000544920_0	149	28315965	0.09395973154362416
HepG2	ENSG00000256338	ENST00000544920_0	149	28315994	0.16778523489932887
HepG2	ENSG00000256338	ENST00000544920_0	149	28315854	0.21476510067114093
HepG2	ENSG00000131910	ENST00000254227_0	230	26911667	0.1391304347826087
HepG2	ENSG00000131910	ENST00000254227_0	230	26911682	0.4260869565217391
HepG2	ENSG00000131910	ENST00000254227_0	230	26911864	0.06521739130434782
HepG2	ENSG00000101474	ENST00000217456_0	258	24963207	0.12790697674418605
HepG2	ENSG00000116661	ENST00000354287_0	263	11648469	0.08745247148288973
HepG2	ENSG00000119888	ENST00000263735_0	134	47386851	0.07462686567164178
HepG2	ENSG00000119888	ENST00000263735_0	134	47386657	0.1044776119402985
HepG2	ENSG00000119888	ENST00000263735_1	153	47386851	0.10457516339869281
HepG2	ENSG00000119888	ENST00000263735_1	153	47386657	0.05228758169934641
HepG2	ENSG00000188229	ENST00000340384_0	241	137242645	0.05394190871369295
HepG2	ENSG00000113732	ENST00000519374_0	231	173034753	0.3246753246753247
HepG2	ENSG00000147872	ENST00000276914_0	240	19116294	0.175
HepG2	ENSG00000155876	ENST00000380527_0	113	19049844	0.3008849557522124
HepG2	ENSG00000155876	ENST00000380527_0	113	19049964	0.1592920353982301
HepG2	ENSG00000137331	ENST00000259874_0	197	30743844	0.5126903553299492
HepG2	ENSG00000137331	ENST00000259874_0	197	30743988	0.1218274111675127
HepG2	ENSG00000137331	ENST00000259874_0	197	30743976	0.10152284263959391
HepG2	ENSG00000137331	ENST00000259874_0	197	30743535	0.08629441624365482
HepG2	ENSG00000164405	ENST00000498309_0	14	132867418	0.07142857142857142
HepG2	ENSG00000062582	ENST00000317534_0	264	43866606	0.14393939393939395
HepG2	ENSG00000062582	ENST00000418740_0	13	43866606	0.15384615384615385
HepG2	ENSG00000062582	ENST00000418740_1	32	43866606	0.25
HepG2	ENSG00000114784	ENST00000232905_0	168	40312107	0.30357142857142855
HepG2	ENSG00000160075	ENST00000291386_0	190	1541741	0.17894736842105263
HepG2	ENSG00000160075	ENST00000291386_0	190	1564879	0.07368421052631578
HepG2	ENSG00000204386	ENST00000375631_0	238	31859682	0.453781512605042
HepG2	ENSG00000204386	ENST00000375631_0	238	31859446	0.10084033613445378
HepG2	ENSG00000204386	ENST00000375631_0	238	31859553	0.39915966386554624
HepG2	ENSG00000213585	ENST00000395044_0	322	133972063	0.11180124223602485
HepG2	ENSG00000213585	ENST00000395044_0	322	133972348	0.055900621118012424
HepG2	ENSG00000213585	ENST00000395047_0	7	133972063	0.2857142857142857
HepG2	ENSG00000213585	ENST00000395047_0	7	133972348	0.14285714285714285
HepG2	ENSG00000103035	ENST00000219313_0	98	74305358	0.10204081632653061
HepG2	ENSG00000103035	ENST00000219313_1	132	74306071	0.20454545454545456
HepG2	ENSG00000103035	ENST00000219313_1	132	74305358	0.17424242424242425
HepG2	ENSG00000103035	ENST00000219313_1	132	74305903	0.25
HepG2	ENSG00000173272	ENST00000309451_0	205	131484048	0.0975609756097561
HepG2	ENSG00000179218	ENST00000316448_0	100	12943936	0.29
HepG2	ENSG00000179218	ENST00000316448_0	100	12944390	0.03
HepG2	ENSG00000069849	ENST00000286371_0	212	141925765	0.25943396226415094
HepG2	ENSG00000136240	ENST00000258739_0	100	6462435	0.09
HepG2	ENSG00000188488	ENST00000554866_0	266	94587853	0.38721804511278196
HepG2	ENSG00000188488	ENST00000554866_0	266	94587919	0.3082706766917293
HepG2	ENSG00000188488	ENST00000554866_0	266	94590264	0.23308270676691728
HepG2	ENSG00000188488	ENST00000554866_0	266	94592778	0.24812030075187969
HepG2	ENSG00000188488	ENST00000554866_0	266	94587502	0.44360902255639095
HepG2	ENSG00000188488	ENST00000329597_0	159	94587502	0.4968553459119497
HepG2	ENSG00000188488	ENST00000329597_0	159	94587853	0.3333333333333333
HepG2	ENSG00000188488	ENST00000329597_0	159	94587919	0.2830188679245283
HepG2	ENSG00000188488	ENST00000329597_0	159	94592778	0.2641509433962264
HepG2	ENSG00000188488	ENST00000329597_0	159	94590264	0.2389937106918239
HepG2	ENSG00000124802	ENST00000379715_0	76	8079911	0.06578947368421052
HepG2	ENSG00000124802	ENST00000379715_0	76	8079820	0.13157894736842105
HepG2	ENSG00000124802	ENST00000379715_1	141	8079820	0.16312056737588654
HepG2	ENSG00000124802	ENST00000379715_1	141	8079911	0.05673758865248227
HepG2	ENSG00000131495	ENST00000252102_0	128	140645535	0.1171875
HepG2	ENSG00000131495	ENST00000502960_0	9	140645535	0.1111111111111111
HepG2	ENSG00000204389	ENST00000375651_0	199	31817583	0.3015075376884422
HepG2	ENSG00000204389	ENST00000375651_0	199	31816451	0.19095477386934673
HepG2	ENSG00000204389	ENST00000375651_0	199	31817724	0.11557788944723618
HepG2	ENSG00000182768	ENST00000331497_0	155	90271914	0.5741935483870968
HepG2	ENSG00000247315	ENST00000500893_0	44	298296	0.38636363636363635
HepG2	ENSG00000247315	ENST00000500893_0	44	298466	0.18181818181818182
HepG2	ENSG00000247315	ENST00000500893_0	44	299440	0.4090909090909091
HepG2	ENSG00000247315	ENST00000500893_0	44	298173	0.13636363636363635
HepG2	ENSG00000247315	ENST00000500893_0	44	298389	0.09090909090909091
HepG2	ENSG00000135220	ENST00000251566_0	114	68951167	0.38596491228070173
